,id,name,symbol,slug,tags,cmcRank,marketPairCount,circulatingSupply,totalSupply,maxSupply,isActive,lastUpdated,dateAdded,quotes,isAudited,auditInfoList,platform
2394,3665,Impleum,IMPL,impleum,['mineable'],2395,1,10237395.33441006,10344341.0619622,,1,2021-08-16T13:36:05.000Z,2019-01-04T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00376626130161, 'volume24h': 0.0, 'marketCap': 38556.70587727137, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': -41.33211588, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': -47.85541559, 'percentChange60d': -11.89390558, 'percentChange90d': -13.96596851, 'fullyDilluttedMarketCap': 38959.49, 'marketCapByTotalSupply': 38959.49143232353, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': -32.5178}]",False,,
2395,184,DNotes,NOTE,dnotes,"['mineable', 'pow', 'scrypt']",2396,2,135043262.252,155043262.252,,1,2021-08-16T13:36:03.000Z,2014-03-08T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00028441921472, 'volume24h': 0.0, 'marketCap': 38408.898602940855, 'percentChange1h': -0.62932845, 'percentChange24h': 199.96560695, 'percentChange7d': 3.02184309, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 53.72936214, 'percentChange60d': 23.66207388, 'percentChange90d': -0.90058368, 'fullyDilluttedMarketCap': 44097.28, 'marketCapByTotalSupply': 44097.28289734086, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 76.1764}]",False,,
2396,1209,PosEx,PEX,posex,['mineable'],2397,1,2453240.138691,2453240.138691,,1,2021-08-16T13:36:03.000Z,2016-04-04T00:00:00.000Z,"[{'name': 'USD', 'price': 0.01553582786915, 'volume24h': 0.0, 'marketCap': 38113.11651639305, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': -5.88693589, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 106.13406024, 'percentChange60d': 33.26046781, 'percentChange90d': -22.84991741, 'fullyDilluttedMarketCap': 38113.12, 'marketCapByTotalSupply': 38113.11651639305, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 781.7356}]",False,,
2397,2773,GINcoin,GIN,gincoin,"['mineable', 'masternodes']",2398,1,8026998.285193,8027008.285193,,1,2021-08-16T13:36:06.000Z,2018-05-23T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0046739915474, 'volume24h': 0.0, 'marketCap': 37518.12213598638, 'percentChange1h': -0.36732203, 'percentChange24h': 3.41550803, 'percentChange7d': 4.19283367, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': -82.27755627, 'percentChange60d': -86.16638434, 'percentChange90d': -88.4296437, 'fullyDilluttedMarketCap': 37518.17, 'marketCapByTotalSupply': 37518.16887590185, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 424.5841}]",False,,
2398,2131,iBTC,IBTC,ibtc,[],2399,2,49993999.11189309,50000000.0,,1,2021-08-16T13:36:03.000Z,2018-10-01T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0007486073351, 'volume24h': 0.0, 'marketCap': 37425.87444614605, 'percentChange1h': -0.56653662, 'percentChange24h': 2.83668544, 'percentChange7d': 3.22916953, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 137.15157708, 'percentChange60d': 26.51514968, 'percentChange90d': -28.5916387, 'fullyDilluttedMarketCap': 37430.37, 'marketCapByTotalSupply': 37430.366755, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 187.8927}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb7c4a82936194fee52a4e3d4cec3415f74507532'}"
2399,3644,TravelNote,TVNT,travelnote,['tourism'],2400,2,2153333.0,2333333.0,,1,2021-08-16T13:36:05.000Z,2018-12-26T00:00:00.000Z,"[{'name': 'USD', 'price': 0.01737737907398, 'volume24h': 0.0, 'marketCap': 37419.28381351058, 'percentChange1h': -0.50900775, 'percentChange24h': 3.00340791, 'percentChange7d': 3.5060142, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 17.64305827, 'percentChange60d': 54.19648172, 'percentChange90d': 4.46252151, 'fullyDilluttedMarketCap': 40547.21, 'marketCapByTotalSupply': 40547.21204682698, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 79.3183}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5635ddeabf9cdda686995fe90beb5411831563fc'}"
2400,406,Boolberry,BBR,boolberry,"['mineable', 'pow', 'x11']",2401,1,13207453.542509,13207453.542509,18450000.0,1,2021-08-16T13:36:04.000Z,2014-06-24T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00282469597621, 'volume24h': 1.58182975, 'marketCap': 37307.040877505686, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 2.76257429, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 49.91568018, 'percentChange60d': -83.08418879, 'percentChange90d': -84.26206741, 'fullyDilluttedMarketCap': 52115.64, 'marketCapByTotalSupply': 37307.040877505686, 'dominance': 0.0, 'turnover': 4.24e-05, 'ytdPriceChangePercentage': -97.5399}]",False,,
2401,2256,Bonpay,BON,bonpay,[],2402,1,11290301.06,21745688.3534,,1,2021-08-16T13:36:03.000Z,2017-12-06T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00329547863891, 'volume24h': 0.0, 'marketCap': 37206.94597009293, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 2.76257429, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 49.91568018, 'percentChange60d': -89.39237672, 'percentChange90d': -90.59002781, 'fullyDilluttedMarketCap': 71662.45, 'marketCapByTotalSupply': 71662.45145702366, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': -83.0016}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcc34366e3842ca1bd36c1f324d15257960fcc801'}"
2402,3777,Spectrum,SPT,spectrum,[],2403,1,1199987500.0,1200000000.0,,1,2021-08-16T13:36:06.000Z,2019-03-04T00:00:00.000Z,"[{'name': 'USD', 'price': 3.072414024e-05, 'volume24h': 0.0, 'marketCap': 36868.584236247, 'percentChange1h': -0.36732203, 'percentChange24h': 3.64905692, 'percentChange7d': 0.9703749, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 77.000558, 'percentChange60d': 42.86782121, 'percentChange90d': -10.68963501, 'fullyDilluttedMarketCap': 36868.97, 'marketCapByTotalSupply': 36868.968288, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 213.8319}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x01cc4151fe5f00efb8df2f90ff833725d3a482a3'}"
2403,4359,Aeryus,AER,aeryus,[],2404,2,12292955.0501,50000000.0001,,1,2021-08-16T13:36:03.000Z,2020-06-23T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00299353495955, 'volume24h': 0.0, 'marketCap': 36799.39069865107, 'percentChange1h': -0.28970996, 'percentChange24h': 1.71969593, 'percentChange7d': 7.906113, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 56.84669349, 'percentChange60d': 9.99369885, 'percentChange90d': -93.62329256, 'fullyDilluttedMarketCap': 149676.75, 'marketCapByTotalSupply': 149676.74797779936, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 52.4118}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xac4d22e40bf0b8ef4750a99ed4e935b99a42685e'}"
2404,702,SpreadCoin,SPR,spreadcoin,"['mineable', 'pow', 'x11']",2405,1,11159260.354581,11159260.354581,,1,2021-08-16T13:36:06.000Z,2014-10-26T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00329547863891, 'volume24h': 0.0, 'marketCap': 36775.10412455692, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': -10.16480244, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 109.88195225, 'percentChange60d': 69.60423176, 'percentChange90d': 25.46629593, 'fullyDilluttedMarketCap': 36775.1, 'marketCapByTotalSupply': 36775.10412455692, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 461.1044}]",False,,
2405,1546,Centurion,CNT,centurion,"['mineable', 'hybrid-pow-pos', 'x11']",2406,1,77663825.857077,82663825.857077,250000000.0,1,2021-08-16T13:36:05.000Z,2017-02-21T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0004707826627, 'volume24h': 0.0, 'marketCap': 36562.78273246382, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 2.66879721, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 49.91568018, 'percentChange60d': 21.14587983, 'percentChange90d': 7.54253937, 'fullyDilluttedMarketCap': 117695.67, 'marketCapByTotalSupply': 38916.69604596382, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 60.3156}]",False,,
2406,3018,Kalkulus,KLKS,kalkulus,"['mineable', 'masternodes']",2407,2,18955312.95469836,19630392.95469836,,1,2021-08-16T13:36:07.000Z,2018-08-01T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00190272876024, 'volume24h': 0.0, 'marketCap': 36066.819118254425, 'percentChange1h': -0.89412045, 'percentChange24h': 1.03887904, 'percentChange7d': -14.44347094, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': 5.4473526, 'percentChange60d': 23.95612023, 'percentChange90d': -27.55901249, 'fullyDilluttedMarketCap': 37351.31, 'marketCapByTotalSupply': 37351.31324971724, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': -28.0251}]",False,,
2407,4104,FUZE Token,FUZE,fuze-token,[],2408,2,757.60814286,757.60814286,,1,2021-08-16T13:36:02.000Z,2020-01-06T00:00:00.000Z,"[{'name': 'USD', 'price': 46.78757250378841, 'volume24h': 59817.05814178, 'marketCap': 35446.645913522734, 'percentChange1h': -0.11223574, 'percentChange24h': 3.95377922, 'percentChange7d': 2.98434154, 'lastUpdated': '2021-08-16T13:36:02.000Z', 'percentChange30d': 49.15125483, 'percentChange60d': 11.67648623, 'percentChange90d': -35.76198895, 'fullyDilluttedMarketCap': 35446.65, 'marketCapByTotalSupply': 35446.645913522734, 'dominance': 0.0, 'turnover': 1.68752359, 'ytdPriceChangePercentage': 22.2107}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x187d1018e8ef879be4194d6ed7590987463ead85'}"
2408,1248,Bitcoin 21,XBTC21,bitcoin-21,[],2409,1,793107.501077,7093107.501077,,1,2021-08-16T13:36:03.000Z,2016-05-05T00:00:00.000Z,"[{'name': 'USD', 'price': 0.04425357029394, 'volume24h': 0.0, 'marketCap': 35097.83854956211, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 3.77276278, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 28.00753018, 'percentChange60d': 3.59652868, 'percentChange90d': -8.92793963, 'fullyDilluttedMarketCap': 313895.33, 'marketCapByTotalSupply': 313895.3314013841, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 207.457}]",False,,
2409,3398,SCRIV NETWORK,SCRIV,scriv-network,['mineable'],2410,2,24744361.6925,42007077.2007,,1,2021-08-16T13:36:04.000Z,2018-10-05T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00141533381901, 'volume24h': 38.61439411, 'marketCap': 35021.531933210776, 'percentChange1h': -0.67972456, 'percentChange24h': -2.18166544, 'percentChange7d': -0.43305003, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 9.15028704, 'percentChange60d': -30.34382346, 'percentChange90d': -21.4880041, 'fullyDilluttedMarketCap': 59454.04, 'marketCapByTotalSupply': 59454.03699991463, 'dominance': 0.0, 'turnover': 0.00110259, 'ytdPriceChangePercentage': 20.4909}]",False,,
2410,5473,CRDT,CRDT,crdt,[],2411,4,8779313.60358453,300000000.0,300000000.0,1,2021-08-16T13:36:04.000Z,2020-07-24T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00399064949851, 'volume24h': 860291.28589932, 'marketCap': 35035.163429406624, 'percentChange1h': -0.09208973, 'percentChange24h': -30.44005027, 'percentChange7d': -20.92252674, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': -21.63080436, 'percentChange60d': -66.33560516, 'percentChange90d': -72.9839002, 'fullyDilluttedMarketCap': 1197194.85, 'marketCapByTotalSupply': 1197194.849553, 'dominance': 0.0, 'turnover': 24.55508369, 'ytdPriceChangePercentage': -95.3718}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xDaab5E695bb0E8Ce8384ee56BA38fA8290618e52'}"
2411,8929,OREO,ORE,oreo,"['defi', 'yield-farming', 'binance-smart-chain']",2412,3,92896174.38269831,500000000.0,500000000.0,1,2021-08-16T13:36:06.000Z,2021-03-23T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00037570826302, 'volume24h': 14334.16634084, 'marketCap': 34901.860318526604, 'percentChange1h': -1.50119089, 'percentChange24h': -4.38091225, 'percentChange7d': 15.97397366, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 16.11087399, 'percentChange60d': -67.92956688, 'percentChange90d': -88.21895754, 'fullyDilluttedMarketCap': 187854.13, 'marketCapByTotalSupply': 187854.13151, 'dominance': 0.0, 'turnover': 0.41069921, 'ytdPriceChangePercentage': 0.0}]",False,,
2412,3624,Zealium,NZL,zealium,"['mineable', 'masternodes']",2413,1,16787641.95388775,17787641.95388775,80000000.0,1,2021-08-16T13:36:05.000Z,2018-12-04T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00207144371589, 'volume24h': 0.0, 'marketCap': 34774.655429992104, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': -7.80761067, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 19.83683677, 'percentChange60d': -14.02550464, 'percentChange90d': -36.0557874, 'fullyDilluttedMarketCap': 165715.5, 'marketCapByTotalSupply': 36846.0991458821, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 135.1295}]",False,,
2413,993,BowsCoin,BSC,bowscoin,"['mineable', 'pow', 'x11']",2414,1,5550102.416465,5550102.416465,,1,2021-08-16T13:35:07.000Z,2015-07-13T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00612017461512, 'volume24h': 2.42e-05, 'marketCap': 33967.59592056526, 'percentChange1h': -0.68372649, 'percentChange24h': -21.62595578, 'percentChange7d': -21.52710121, 'lastUpdated': '2021-08-16T13:35:07.000Z', 'percentChange30d': 14.54820355, 'percentChange60d': -36.96081317, 'percentChange90d': -46.16380407, 'fullyDilluttedMarketCap': 33967.6, 'marketCapByTotalSupply': 33967.59592056526, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 420.8792}]",False,,
2414,2148,Desire,DSR,desire,"['mineable', 'masternodes']",2415,1,10269487.802466,10869487.802466,,1,2021-08-16T13:36:03.000Z,2017-11-05T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00329547863891, 'volume24h': 0.0, 'marketCap': 33842.8776855735, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 2.66879721, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': -19.27617221, 'percentChange60d': -22.90716738, 'percentChange90d': -24.72022244, 'fullyDilluttedMarketCap': 35820.16, 'marketCapByTotalSupply': 35820.1648689195, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 40.2361}]",False,,
2415,3104,Giant,GIC,giant-coin,"['mineable', 'masternodes']",2416,2,9221184.31415755,9221184.31415755,,1,2021-08-16T13:36:02.000Z,2018-08-07T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00364856563594, 'volume24h': 0.0, 'marketCap': 33644.0962113042, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 9.84964838, 'lastUpdated': '2021-08-16T13:36:02.000Z', 'percentChange30d': -1.61700371, 'percentChange60d': -14.64722103, 'percentChange90d': -68.00897239, 'fullyDilluttedMarketCap': 33644.1, 'marketCapByTotalSupply': 33644.0962113042, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': -57.0182}]",False,,
2416,3454,Decentralized Asset Trading Platform,DATP,decentralized-asset-trading-platform,[],2417,5,11820620222.25,15000000000.0,,1,2021-08-16T13:36:04.000Z,2018-10-16T00:00:00.000Z,"[{'name': 'USD', 'price': 2.81481938e-06, 'volume24h': 74.30943522, 'marketCap': 33272.91088520921, 'percentChange1h': -14.30721582, 'percentChange24h': -9.37332119, 'percentChange7d': -22.21256214, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': -39.56153733, 'percentChange60d': 4.89062062, 'percentChange90d': -59.77044344, 'fullyDilluttedMarketCap': 42222.29, 'marketCapByTotalSupply': 42222.2907, 'dominance': 0.0, 'turnover': 0.00223333, 'ytdPriceChangePercentage': 6.6219}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x813b428af3920226e059b68a62e4c04933d4ea7a'}"
2417,3414,ZeusNetwork,ZEUS,zeusnetwork,[],2418,1,70000000000.0,100000000000.0,,1,2021-08-16T13:36:04.000Z,2018-10-09T00:00:00.000Z,"[{'name': 'USD', 'price': 4.7078266e-07, 'volume24h': 0.05870189, 'marketCap': 32954.7862, 'percentChange1h': -0.68372686, 'percentChange24h': 2.49813186, 'percentChange7d': -48.6656013, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': -50.02810675, 'percentChange60d': -39.42706044, 'percentChange90d': -46.22873022, 'fullyDilluttedMarketCap': 47078.27, 'marketCapByTotalSupply': 47078.266, 'dominance': 0.0, 'turnover': 1.78e-06, 'ytdPriceChangePercentage': 62.3388}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe7e4279b80d319ede2889855135a22021baf0907'}"
2418,5816,Rewardiqa,REW,rewardiqa,[],2419,2,10000000.0,21000000000.0,21000000000.0,1,2021-08-16T13:36:06.000Z,2020-07-13T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00326852555762, 'volume24h': 4.36902177, 'marketCap': 32685.2555762, 'percentChange1h': -0.36732203, 'percentChange24h': -48.29224599, 'percentChange7d': 4.19283367, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 75.11757339, 'percentChange60d': -97.71906479, 'percentChange90d': -99.17274882, 'fullyDilluttedMarketCap': 68639036.71, 'marketCapByTotalSupply': 68639036.71002, 'dominance': 0.0, 'turnover': 0.00013367, 'ytdPriceChangePercentage': -99.6239}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3FFfFA8F3cc943e43f9f17a83Cbb18f4Bbb9f4AC'}"
2419,1353,TajCoin,TAJ,tajcoin,"['mineable', 'hybrid-pow-pos', 'blake2s']",2420,1,22829923.02140071,22829923.02140071,,1,2021-08-16T13:36:04.000Z,2016-08-19T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0014123479881, 'volume24h': 0.0, 'marketCap': 32243.795847753165, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 2.76257429, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 49.91568018, 'percentChange60d': 21.28784214, 'percentChange90d': -19.34309547, 'fullyDilluttedMarketCap': 32243.8, 'marketCapByTotalSupply': 32243.795847753165, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': -39.8988}]",False,,
2420,2990,EXMR FDN,EXMR,exmr-fdn,"['marketplace', 'platform', 'payments', 'staking', 'dapp']",2421,5,6310751.45617,18003524.6541,75000000.0,1,2021-08-16T13:36:07.000Z,2018-08-01T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00508703781032, 'volume24h': 1321.14243638, 'marketCap': 32103.03126906879, 'percentChange1h': -0.37147562, 'percentChange24h': 22.96161174, 'percentChange7d': -70.96614977, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': -63.98976773, 'percentChange60d': -5.81911603, 'percentChange90d': -17.50473199, 'fullyDilluttedMarketCap': 381527.84, 'marketCapByTotalSupply': 91584.610634435, 'dominance': 0.0, 'turnover': 0.0411532, 'ytdPriceChangePercentage': -92.036}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x331fa6c97c64e47475164b9fc8143b533c5ef529'}"
2421,1282,High Voltage,HVCO,high-voltage,"['hybrid-pow-pos', 'sha-256']",2422,2,1494170.720416,1694170.720416,,1,2021-08-16T13:36:03.000Z,2016-06-08T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0214065512273, 'volume24h': 0.0, 'marketCap': 31985.04206891685, 'percentChange1h': -0.4266225, 'percentChange24h': 174.15317287, 'percentChange7d': -1.48451195, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 98.53125765, 'percentChange60d': 44.96103974, 'percentChange90d': 14.00225347, 'fullyDilluttedMarketCap': 36266.35, 'marketCapByTotalSupply': 36266.35231437685, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 30.4124}]",False,,
2422,3129,Nyerium,NYEX,nyerium,['masternodes'],2423,1,33755887.4230998,38640515.18500176,,1,2021-08-16T13:36:03.000Z,2018-08-09T00:00:00.000Z,"[{'name': 'USD', 'price': 0.0009415653254, 'volume24h': 1.24474936, 'marketCap': 31783.37312569673, 'percentChange1h': -0.68372649, 'percentChange24h': 104.99626575, 'percentChange7d': 105.33759443, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': -0.13596936, 'percentChange60d': -73.07869337, 'percentChange90d': -28.30497375, 'fullyDilluttedMarketCap': 36382.57, 'marketCapByTotalSupply': 36382.56925378982, 'dominance': 0.0, 'turnover': 3.916e-05, 'ytdPriceChangePercentage': 220.5438}]",False,,
2423,5179,Celeum,CLX,celeum,[],2424,2,5127335.0,21900000.0,,1,2021-08-16T13:36:03.000Z,2020-02-27T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00612848542054, 'volume24h': 0.0, 'marketCap': 31422.79779372446, 'percentChange1h': -0.36732203, 'percentChange24h': 3.41550803, 'percentChange7d': 4.19283367, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 68.81514144, 'percentChange60d': 31.8653658, 'percentChange90d': -55.0182171, 'fullyDilluttedMarketCap': 134213.83, 'marketCapByTotalSupply': 134213.830709826, 'dominance': 0.0, 'turnover': 0.0, 'ytdPriceChangePercentage': 875.7336}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9f8f7ea504588a58b8b24b832b5d25a4aeb4706f'}"
2424,3780,Sparkle Loyalty,SPRKL,sparkle-loyalty,[],2425,4,13014300.326132,70000000.0,,1,2021-08-16T13:36:06.000Z,2019-03-08T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00235391331351, 'volume24h': 508.01639271, 'marketCap': 30634.53480369965, 'percentChange1h': -0.68372649, 'percentChange24h': 2.49813288, 'percentChange7d': 2.66879714, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 49.91568018, 'percentChange60d': -10.61421491, 'percentChange90d': -60.50911828, 'fullyDilluttedMarketCap': 164773.93, 'marketCapByTotalSupply': 164773.9319457, 'dominance': 0.0, 'turnover': 0.01658313, 'ytdPriceChangePercentage': -91.7387}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4b7ad3a56810032782afce12d7d27122bdb96eff'}"
2425,5247,Zuflo Coin,ZFL,zuflo-coin,[],2426,2,64944573.42,500000000.0,,1,2021-08-16T13:36:03.000Z,2020-02-19T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00047077606757, 'volume24h': 0.03360522, 'marketCap': 30574.350884678744, 'percentChange1h': -0.68372091, 'percentChange24h': 2.49814888, 'percentChange7d': 2.66882332, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 49.91596665, 'percentChange60d': 41.88941069, 'percentChange90d': -30.15373679, 'fullyDilluttedMarketCap': 235388.03, 'marketCapByTotalSupply': 235388.033785, 'dominance': 0.0, 'turnover': 1.1e-06, 'ytdPriceChangePercentage': -54.2918}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x19fFfd124CD9089E21026d10dA97f8cD6B442Bff'}"
